"restaurant_name","city","restaurant_type","swiggy_mins","zomato_mins","avg_minutes"
"Restaurant_765","Bangalore","Cafe",30,39,"34.50"
"Restaurant_131","Mumbai","Fine Dine",31,38,"34.50"
"Restaurant_293","Mumbai","Casual Dining",28,41,"34.50"
"Restaurant_1016","Delhi","Qsr (Quick Service)",39,30,"34.50"
"Restaurant_376","Mumbai","Food Truck",36,33,"34.50"
"Restaurant_871","Delhi","Casual Dining",36,33,"34.50"
"Restaurant_93","Mumbai","Casual Dining",34,35,"34.50"
"Restaurant_102","Mumbai","Casual Dining",35,34,"34.50"
"Restaurant_2451","Lucknow","Cafe",39,30,"34.50"
"Restaurant_936","Delhi","Cafe",32,37,"34.50"
"Restaurant_458","Bangalore","Casual Dining",39,30,"34.50"
"Restaurant_849","Bangalore","Cloud Kitchen",35,34,"34.50"
"Restaurant_1311","Pune","Cafe",35,34,"34.50"
"Restaurant_2245","Ahmedabad","Cloud Kitchen",38,31,"34.50"
"Restaurant_1222","Delhi","Casual Dining",32,37,"34.50"
"Restaurant_1177","Delhi","Food Truck",34,35,"34.50"
"Restaurant_34","Mumbai","Cloud Kitchen",34,35,"34.50"
"Restaurant_608","Bangalore","Cloud Kitchen",41,28,"34.50"
"Restaurant_1512","Hyderabad","Casual Dining",33,36,"34.50"
"Restaurant_1538","Hyderabad","Fine Dine",36,33,"34.50"
"Restaurant_1952","Kolkata","Food Truck",34,35,"34.50"
"Restaurant_446","Mumbai","Cloud Kitchen",35,34,"34.50"
"Restaurant_1619","Hyderabad","Food Truck",33,36,"34.50"
"Restaurant_1194","Delhi","Cloud Kitchen",35,34,"34.50"
"Restaurant_757","Bangalore","Food Truck",30,39,"34.50"
"Restaurant_2357","Jaipur","Qsr (Quick Service)",34,35,"34.50"
"Restaurant_1","Mumbai","Cafe",35,33,"34.00"
"Restaurant_78","Mumbai","Cafe",37,31,"34.00"
"Restaurant_175","Mumbai","Cloud Kitchen",37,31,"34.00"
"Restaurant_211","Mumbai","Qsr (Quick Service)",29,39,"34.00"
"Restaurant_298","Mumbai","Casual Dining",33,35,"34.00"
"Restaurant_339","Mumbai","Cafe",32,36,"34.00"
"Restaurant_358","Mumbai","Fine Dine",31,37,"34.00"
"Restaurant_500","Bangalore","Qsr (Quick Service)",32,36,"34.00"
"Restaurant_517","Bangalore","Fine Dine",35,33,"34.00"
"Restaurant_570","Bangalore","Qsr (Quick Service)",37,31,"34.00"
"Restaurant_613","Bangalore","Cafe",32,36,"34.00"
"Restaurant_628","Bangalore","Qsr (Quick Service)",28,40,"34.00"
"Restaurant_739","Bangalore","Fine Dine",32,36,"34.00"
"Restaurant_753","Bangalore","Cloud Kitchen",34,34,"34.00"
"Restaurant_841","Bangalore","Qsr (Quick Service)",36,32,"34.00"
"Restaurant_883","Delhi","Cafe",32,36,"34.00"
"Restaurant_886","Delhi","Fine Dine",32,36,"34.00"
"Restaurant_903","Delhi","Casual Dining",26,42,"34.00"
"Restaurant_1011","Delhi","Casual Dining",30,38,"34.00"
"Restaurant_1026","Delhi","Qsr (Quick Service)",43,25,"34.00"
"Restaurant_1040","Delhi","Food Truck",29,39,"34.00"
"Restaurant_1060","Delhi","Cloud Kitchen",33,35,"34.00"
"Restaurant_1146","Delhi","Food Truck",32,36,"34.00"
"Restaurant_1156","Delhi","Food Truck",31,37,"34.00"
"Restaurant_1308","Pune","Casual Dining",33,35,"34.00"
"Restaurant_1326","Pune","Casual Dining",32,36,"34.00"
"Restaurant_1346","Pune","Food Truck",32,36,"34.00"
"Restaurant_1444","Pune","Casual Dining",32,36,"34.00"
"Restaurant_1467","Pune","Qsr (Quick Service)",30,38,"34.00"
"Restaurant_1479","Pune","Casual Dining",41,27,"34.00"
"Restaurant_1714","Hyderabad","Qsr (Quick Service)",40,28,"34.00"
"Restaurant_1723","Hyderabad","Qsr (Quick Service)",29,39,"34.00"
"Restaurant_1777","Chennai","Fine Dine",31,37,"34.00"
"Restaurant_1797","Chennai","Cafe",33,35,"34.00"
"Restaurant_1864","Chennai","Fine Dine",31,37,"34.00"
"Restaurant_1922","Chennai","Casual Dining",36,32,"34.00"
"Restaurant_1979","Kolkata","Cloud Kitchen",30,38,"34.00"
"Restaurant_2011","Kolkata","Food Truck",36,32,"34.00"
"Restaurant_2088","Kolkata","Casual Dining",33,35,"34.00"
"Restaurant_2107","Kolkata","Cafe",37,31,"34.00"
"Restaurant_2158","Ahmedabad","Qsr (Quick Service)",34,34,"34.00"
"Restaurant_2230","Ahmedabad","Fine Dine",42,26,"34.00"
"Restaurant_2324","Jaipur","Qsr (Quick Service)",34,34,"34.00"
"Restaurant_2428","Lucknow","Cloud Kitchen",25,43,"34.00"
"Restaurant_2436","Lucknow","Fine Dine",32,36,"34.00"
"Restaurant_2441","Lucknow","Fine Dine",34,34,"34.00"
"Restaurant_2273","Ahmedabad","Cloud Kitchen",35,32,"33.50"
"Restaurant_2433","Lucknow","Cafe",33,34,"33.50"
"Restaurant_2389","Jaipur","Casual Dining",27,40,"33.50"
"Restaurant_407","Mumbai","Qsr (Quick Service)",33,34,"33.50"
"Restaurant_2215","Ahmedabad","Food Truck",30,37,"33.50"
"Restaurant_2214","Ahmedabad","Food Truck",38,29,"33.50"
"Restaurant_1063","Delhi","Cloud Kitchen",35,32,"33.50"
"Restaurant_1561","Hyderabad","Fine Dine",33,34,"33.50"
"Restaurant_1347","Pune","Food Truck",34,33,"33.50"
"Restaurant_1676","Hyderabad","Fine Dine",30,37,"33.50"
"Restaurant_166","Mumbai","Cafe",35,32,"33.50"
"Restaurant_2292","Jaipur","Fine Dine",30,37,"33.50"
"Restaurant_1581","Hyderabad","Casual Dining",36,31,"33.50"
"Restaurant_768","Bangalore","Food Truck",34,33,"33.50"
"Restaurant_1150","Delhi","Qsr (Quick Service)",38,29,"33.50"
"Restaurant_1895","Chennai","Qsr (Quick Service)",35,32,"33.50"
"Restaurant_1876","Chennai","Casual Dining",28,39,"33.50"
"Restaurant_1858","Chennai","Fine Dine",36,31,"33.50"
"Restaurant_2043","Kolkata","Casual Dining",32,35,"33.50"
"Restaurant_1675","Hyderabad","Casual Dining",32,35,"33.50"
"Restaurant_621","Bangalore","Qsr (Quick Service)",32,35,"33.50"
"Restaurant_637","Bangalore","Cloud Kitchen",38,29,"33.50"
"Restaurant_2023","Kolkata","Cafe",30,37,"33.50"
"Restaurant_1243","Delhi","Cafe",31,36,"33.50"
"Restaurant_1648","Hyderabad","Fine Dine",33,34,"33.50"
"Restaurant_2019","Kolkata","Qsr (Quick Service)",33,34,"33.50"
"Restaurant_1692","Hyderabad","Cloud Kitchen",32,35,"33.50"
"Restaurant_2147","Ahmedabad","Cloud Kitchen",32,35,"33.50"
"Restaurant_1232","Delhi","Qsr (Quick Service)",34,33,"33.50"
"Restaurant_538","Bangalore","Qsr (Quick Service)",26,41,"33.50"
"Restaurant_7","Mumbai","Cloud Kitchen",40,27,"33.50"
"Restaurant_2005","Kolkata","Cafe",36,31,"33.50"
"Restaurant_341","Mumbai","Cafe",35,32,"33.50"
"Restaurant_334","Mumbai","Cloud Kitchen",34,33,"33.50"
"Restaurant_496","Bangalore","Food Truck",34,33,"33.50"
"Restaurant_2225","Ahmedabad","Fine Dine",28,39,"33.50"
"Restaurant_2439","Lucknow","Cloud Kitchen",30,37,"33.50"
"Restaurant_1784","Chennai","Fine Dine",33,34,"33.50"
"Restaurant_257","Mumbai","Fine Dine",28,39,"33.50"
"Restaurant_136","Mumbai","Casual Dining",27,39,"33.00"
"Restaurant_1881","Chennai","Food Truck",28,38,"33.00"
"Restaurant_1370","Pune","Food Truck",29,37,"33.00"
"Restaurant_479","Bangalore","Qsr (Quick Service)",36,30,"33.00"
"Restaurant_1730","Hyderabad","Fine Dine",38,28,"33.00"
"Restaurant_1073","Delhi","Casual Dining",31,35,"33.00"
"Restaurant_1325","Pune","Casual Dining",32,34,"33.00"
"Restaurant_897","Delhi","Qsr (Quick Service)",29,37,"33.00"
"Restaurant_2466","Lucknow","Cafe",37,29,"33.00"
"Restaurant_818","Bangalore","Cafe",32,34,"33.00"
"Restaurant_1748","Chennai","Qsr (Quick Service)",30,36,"33.00"
"Restaurant_791","Bangalore","Qsr (Quick Service)",37,29,"33.00"
"Restaurant_2169","Ahmedabad","Cafe",33,33,"33.00"
"Restaurant_931","Delhi","Fine Dine",32,34,"33.00"
"Restaurant_1993","Kolkata","Cafe",33,33,"33.00"
"Restaurant_1806","Chennai","Cafe",30,36,"33.00"
"Restaurant_1552","Hyderabad","Cloud Kitchen",31,35,"33.00"
"Restaurant_1179","Delhi","Qsr (Quick Service)",39,27,"33.00"
"Restaurant_1189","Delhi","Casual Dining",41,25,"33.00"
"Restaurant_2040","Kolkata","Qsr (Quick Service)",30,36,"33.00"
"Restaurant_1964","Kolkata","Food Truck",35,31,"33.00"
"Restaurant_316","Mumbai","Cloud Kitchen",39,27,"33.00"
"Restaurant_680","Bangalore","Qsr (Quick Service)",35,31,"33.00"
"Restaurant_671","Bangalore","Cafe",37,29,"33.00"
"Restaurant_1843","Chennai","Casual Dining",29,37,"33.00"
"Restaurant_345","Mumbai","Food Truck",36,30,"33.00"
"Restaurant_661","Bangalore","Cloud Kitchen",31,35,"33.00"
"Restaurant_37","Mumbai","Qsr (Quick Service)",36,30,"33.00"
"Restaurant_636","Bangalore","Casual Dining",36,30,"33.00"
"Restaurant_409","Mumbai","Casual Dining",39,27,"33.00"
"Restaurant_2082","Kolkata","Cafe",33,33,"33.00"
"Restaurant_620","Bangalore","Food Truck",31,35,"33.00"
"Restaurant_1256","Pune","Cafe",35,31,"33.00"
"Restaurant_2049","Kolkata","Food Truck",30,36,"33.00"
"Restaurant_1276","Pune","Cafe",31,35,"33.00"
"Restaurant_423","Mumbai","Cafe",35,31,"33.00"
"Restaurant_2394","Jaipur","Qsr (Quick Service)",35,30,"32.50"
"Restaurant_2167","Ahmedabad","Food Truck",31,34,"32.50"
"Restaurant_1824","Chennai","Casual Dining",32,33,"32.50"
"Restaurant_5","Mumbai","Cafe",37,28,"32.50"
"Restaurant_1390","Pune","Cloud Kitchen",27,38,"32.50"
"Restaurant_1504","Hyderabad","Qsr (Quick Service)",35,30,"32.50"
"Restaurant_1068","Delhi","Cloud Kitchen",38,27,"32.50"
"Restaurant_307","Mumbai","Fine Dine",34,31,"32.50"
"Restaurant_429","Mumbai","Food Truck",33,32,"32.50"
"Restaurant_1393","Pune","Cafe",35,30,"32.50"
"Restaurant_1962","Kolkata","Food Truck",30,35,"32.50"
"Restaurant_1782","Chennai","Cafe",36,29,"32.50"
"Restaurant_1218","Delhi","Cloud Kitchen",31,34,"32.50"
"Restaurant_796","Bangalore","Casual Dining",32,33,"32.50"
"Restaurant_2100","Kolkata","Food Truck",30,35,"32.50"
"Restaurant_1003","Delhi","Qsr (Quick Service)",29,36,"32.50"
"Restaurant_1743","Chennai","Cafe",29,36,"32.50"
"Restaurant_1951","Kolkata","Food Truck",23,42,"32.50"
"Restaurant_335","Mumbai","Cloud Kitchen",27,38,"32.50"
"Restaurant_1460","Pune","Qsr (Quick Service)",34,31,"32.50"
"Restaurant_2331","Jaipur","Qsr (Quick Service)",32,33,"32.50"
"Restaurant_414","Mumbai","Food Truck",30,35,"32.50"
"Restaurant_1283","Pune","Fine Dine",35,30,"32.50"
"Restaurant_1446","Pune","Cafe",33,32,"32.50"
"Restaurant_2152","Ahmedabad","Casual Dining",30,35,"32.50"
"Restaurant_476","Bangalore","Fine Dine",30,35,"32.50"
"Restaurant_110","Mumbai","Food Truck",35,30,"32.50"
"Restaurant_1849","Chennai","Cloud Kitchen",37,28,"32.50"
"Restaurant_367","Mumbai","Cloud Kitchen",35,30,"32.50"
"Restaurant_618","Bangalore","Food Truck",36,29,"32.50"
"Restaurant_1095","Delhi","Food Truck",33,32,"32.50"
"Restaurant_840","Bangalore","Cafe",31,34,"32.50"
"Restaurant_854","Bangalore","Cloud Kitchen",38,27,"32.50"
"Restaurant_1434","Pune","Qsr (Quick Service)",35,30,"32.50"
"Restaurant_2102","Kolkata","Qsr (Quick Service)",33,32,"32.50"
"Restaurant_1857","Chennai","Cafe",36,29,"32.50"
"Restaurant_1898","Chennai","Casual Dining",32,33,"32.50"
"Restaurant_2187","Ahmedabad","Cloud Kitchen",29,36,"32.50"
"Restaurant_169","Mumbai","Cloud Kitchen",27,38,"32.50"
"Restaurant_1987","Kolkata","Food Truck",35,30,"32.50"
"Restaurant_152","Mumbai","Casual Dining",31,34,"32.50"
"Restaurant_184","Mumbai","Fine Dine",29,36,"32.50"
"Restaurant_586","Bangalore","Cloud Kitchen",30,35,"32.50"
"Restaurant_2498","Lucknow","Food Truck",38,27,"32.50"
"Restaurant_1981","Kolkata","Fine Dine",28,37,"32.50"
"Restaurant_723","Bangalore","Qsr (Quick Service)",32,33,"32.50"
"Restaurant_2253","Ahmedabad","Fine Dine",38,27,"32.50"
"Restaurant_2430","Lucknow","Casual Dining",39,26,"32.50"
"Restaurant_1550","Hyderabad","Food Truck",36,29,"32.50"
"Restaurant_19","Mumbai","Qsr (Quick Service)",35,30,"32.50"
"Restaurant_197","Mumbai","Fine Dine",34,31,"32.50"
"Restaurant_1307","Pune","Food Truck",33,32,"32.50"
"Restaurant_1912","Chennai","Qsr (Quick Service)",29,36,"32.50"
"Restaurant_967","Delhi","Food Truck",31,34,"32.50"
"Restaurant_2395","Jaipur","Cloud Kitchen",32,33,"32.50"
"Restaurant_2432","Lucknow","Cloud Kitchen",38,27,"32.50"
"Restaurant_1820","Chennai","Casual Dining",36,29,"32.50"
"Restaurant_1517","Hyderabad","Fine Dine",41,24,"32.50"
"Restaurant_1975","Kolkata","Casual Dining",30,34,"32.00"
"Restaurant_2085","Kolkata","Cloud Kitchen",28,36,"32.00"
"Restaurant_2081","Kolkata","Qsr (Quick Service)",25,39,"32.00"
"Restaurant_990","Delhi","Casual Dining",29,35,"32.00"
"Restaurant_1762","Chennai","Cloud Kitchen",33,31,"32.00"
"Restaurant_51","Mumbai","Fine Dine",29,35,"32.00"
"Restaurant_1595","Hyderabad","Food Truck",27,37,"32.00"
"Restaurant_1794","Chennai","Cafe",25,39,"32.00"
"Restaurant_192","Mumbai","Food Truck",35,29,"32.00"
"Restaurant_2379","Jaipur","Qsr (Quick Service)",36,28,"32.00"
"Restaurant_1836","Chennai","Fine Dine",33,31,"32.00"
"Restaurant_1476","Pune","Cloud Kitchen",33,31,"32.00"
"Restaurant_395","Mumbai","Cloud Kitchen",28,36,"32.00"
"Restaurant_23","Mumbai","Cloud Kitchen",33,31,"32.00"
"Restaurant_1420","Pune","Food Truck",33,31,"32.00"
"Restaurant_416","Mumbai","Qsr (Quick Service)",37,27,"32.00"
"Restaurant_1887","Chennai","Casual Dining",38,26,"32.00"
"Restaurant_2293","Jaipur","Food Truck",33,31,"32.00"
"Restaurant_1333","Pune","Fine Dine",29,35,"32.00"
"Restaurant_530","Bangalore","Casual Dining",32,32,"32.00"
"Restaurant_25","Mumbai","Qsr (Quick Service)",32,32,"32.00"
"Restaurant_597","Bangalore","Food Truck",33,31,"32.00"
"Restaurant_642","Bangalore","Cafe",36,28,"32.00"
"Restaurant_672","Bangalore","Casual Dining",33,31,"32.00"
"Restaurant_673","Bangalore","Cafe",30,34,"32.00"
"Restaurant_47","Mumbai","Cafe",33,31,"32.00"
"Restaurant_1971","Kolkata","Cafe",34,30,"32.00"
"Restaurant_716","Bangalore","Food Truck",38,26,"32.00"
"Restaurant_2200","Ahmedabad","Casual Dining",35,29,"32.00"
"Restaurant_950","Delhi","Food Truck",31,33,"32.00"
"Restaurant_1138","Delhi","Cafe",29,35,"32.00"
"Restaurant_1137","Delhi","Food Truck",27,37,"32.00"
"Restaurant_1136","Delhi","Food Truck",36,28,"32.00"
"Restaurant_836","Bangalore","Food Truck",31,33,"32.00"
"Restaurant_892","Delhi","Food Truck",29,35,"32.00"
"Restaurant_2030","Kolkata","Qsr (Quick Service)",36,28,"32.00"
"Restaurant_922","Delhi","Qsr (Quick Service)",42,22,"32.00"
"Restaurant_1077","Delhi","Food Truck",32,32,"32.00"
"Restaurant_2105","Kolkata","Casual Dining",29,35,"32.00"
"Restaurant_829","Bangalore","Cloud Kitchen",36,27,"31.50"
"Restaurant_2497","Lucknow","Fine Dine",28,35,"31.50"
"Restaurant_1271","Pune","Fine Dine",36,27,"31.50"
"Restaurant_2325","Jaipur","Casual Dining",30,33,"31.50"
"Restaurant_2243","Ahmedabad","Cafe",26,37,"31.50"
"Restaurant_1859","Chennai","Cafe",35,28,"31.50"
"Restaurant_2087","Kolkata","Fine Dine",36,27,"31.50"
"Restaurant_648","Bangalore","Food Truck",32,31,"31.50"
"Restaurant_1950","Kolkata","Food Truck",36,27,"31.50"
"Restaurant_2227","Ahmedabad","Cafe",37,26,"31.50"
"Restaurant_954","Delhi","Cloud Kitchen",34,29,"31.50"
"Restaurant_323","Mumbai","Fine Dine",35,28,"31.50"
"Restaurant_299","Mumbai","Cloud Kitchen",38,25,"31.50"
"Restaurant_1518","Hyderabad","Food Truck",35,28,"31.50"
"Restaurant_988","Delhi","Casual Dining",30,33,"31.50"
"Restaurant_704","Bangalore","Casual Dining",31,32,"31.50"
"Restaurant_998","Delhi","Qsr (Quick Service)",31,32,"31.50"
"Restaurant_1186","Delhi","Casual Dining",27,36,"31.50"
"Restaurant_1557","Hyderabad","Cloud Kitchen",34,29,"31.50"
"Restaurant_1585","Hyderabad","Fine Dine",31,32,"31.50"
"Restaurant_978","Delhi","Food Truck",30,33,"31.50"
"Restaurant_2488","Lucknow","Casual Dining",29,34,"31.50"
"Restaurant_1605","Hyderabad","Cloud Kitchen",30,33,"31.50"
"Restaurant_2165","Ahmedabad","Food Truck",26,37,"31.50"
"Restaurant_1616","Hyderabad","Fine Dine",29,34,"31.50"
"Restaurant_801","Bangalore","Fine Dine",29,34,"31.50"
"Restaurant_1122","Delhi","Qsr (Quick Service)",35,28,"31.50"
"Restaurant_116","Mumbai","Qsr (Quick Service)",30,33,"31.50"
"Restaurant_821","Bangalore","Casual Dining",35,28,"31.50"
"Restaurant_1108","Delhi","Qsr (Quick Service)",32,31,"31.50"
"Restaurant_2145","Ahmedabad","Cafe",32,31,"31.50"
"Restaurant_99","Mumbai","Cloud Kitchen",30,33,"31.50"
"Restaurant_88","Mumbai","Cloud Kitchen",28,35,"31.50"
"Restaurant_69","Mumbai","Casual Dining",40,23,"31.50"
"Restaurant_2118","Kolkata","Food Truck",33,30,"31.50"
"Restaurant_1344","Pune","Qsr (Quick Service)",35,28,"31.50"
"Restaurant_1341","Pune","Casual Dining",33,30,"31.50"
"Restaurant_1896","Chennai","Fine Dine",29,34,"31.50"
"Restaurant_1907","Chennai","Cloud Kitchen",30,33,"31.50"
"Restaurant_2285","Jaipur","Qsr (Quick Service)",35,28,"31.50"
"Restaurant_2275","Ahmedabad","Food Truck",31,32,"31.50"
"Restaurant_574","Bangalore","Cloud Kitchen",26,37,"31.50"
"Restaurant_453","Bangalore","Cafe",30,33,"31.50"
"Restaurant_803","Bangalore","Cloud Kitchen",26,36,"31.00"
"Restaurant_881","Delhi","Casual Dining",30,32,"31.00"
"Restaurant_2058","Kolkata","Food Truck",30,32,"31.00"
"Restaurant_1171","Delhi","Casual Dining",27,35,"31.00"
"Restaurant_1041","Delhi","Casual Dining",35,27,"31.00"
"Restaurant_1366","Pune","Food Truck",33,29,"31.00"
"Restaurant_1353","Pune","Casual Dining",29,33,"31.00"
"Restaurant_2328","Jaipur","Cafe",28,34,"31.00"
"Restaurant_2251","Ahmedabad","Fine Dine",40,22,"31.00"
"Restaurant_1269","Pune","Qsr (Quick Service)",26,36,"31.00"
"Restaurant_965","Delhi","Food Truck",27,35,"31.00"
"Restaurant_1193","Delhi","Qsr (Quick Service)",33,29,"31.00"
"Restaurant_983","Delhi","Cloud Kitchen",37,25,"31.00"
"Restaurant_398","Mumbai","Casual Dining",31,31,"31.00"
"Restaurant_1772","Chennai","Food Truck",34,28,"31.00"
"Restaurant_138","Mumbai","Fine Dine",26,36,"31.00"
"Restaurant_738","Bangalore","Cafe",33,29,"31.00"
"Restaurant_2469","Lucknow","Cloud Kitchen",27,35,"31.00"
"Restaurant_941","Delhi","Food Truck",27,35,"31.00"
"Restaurant_2242","Ahmedabad","Fine Dine",34,28,"31.00"
"Restaurant_1439","Pune","Cafe",35,27,"31.00"
"Restaurant_1126","Delhi","Food Truck",30,32,"31.00"
"Restaurant_2092","Kolkata","Fine Dine",27,35,"31.00"
"Restaurant_1852","Chennai","Cloud Kitchen",31,31,"31.00"
"Restaurant_487","Bangalore","Qsr (Quick Service)",37,25,"31.00"
"Restaurant_368","Mumbai","Casual Dining",32,30,"31.00"
"Restaurant_1944","Kolkata","Food Truck",30,32,"31.00"
"Restaurant_1945","Kolkata","Qsr (Quick Service)",26,36,"31.00"
"Restaurant_1233","Delhi","Cafe",31,31,"31.00"
"Restaurant_354","Mumbai","Fine Dine",34,28,"31.00"
"Restaurant_187","Mumbai","Casual Dining",35,27,"31.00"
"Restaurant_1452","Pune","Qsr (Quick Service)",34,28,"31.00"
"Restaurant_1104","Delhi","Cafe",31,31,"31.00"
"Restaurant_1471","Pune","Food Truck",29,33,"31.00"
"Restaurant_1224","Delhi","Cafe",38,24,"31.00"
"Restaurant_1953","Kolkata","Food Truck",28,34,"31.00"
"Restaurant_53","Mumbai","Food Truck",38,24,"31.00"
"Restaurant_1708","Hyderabad","Food Truck",30,32,"31.00"
"Restaurant_1800","Chennai","Casual Dining",31,31,"31.00"
"Restaurant_827","Bangalore","Cafe",27,35,"31.00"
"Restaurant_581","Bangalore","Fine Dine",33,29,"31.00"
"Restaurant_1833","Chennai","Qsr (Quick Service)",28,34,"31.00"
"Restaurant_2","Mumbai","Casual Dining",32,30,"31.00"
"Restaurant_2277","Ahmedabad","Casual Dining",31,31,"31.00"
"Restaurant_676","Bangalore","Fine Dine",33,28,"30.50"
"Restaurant_317","Mumbai","Cafe",30,31,"30.50"
"Restaurant_2020","Kolkata","Fine Dine",29,32,"30.50"
"Restaurant_218","Mumbai","Fine Dine",31,30,"30.50"
"Restaurant_938","Delhi","Casual Dining",37,24,"30.50"
"Restaurant_1355","Pune","Fine Dine",32,29,"30.50"
"Restaurant_708","Bangalore","Cafe",31,30,"30.50"
"Restaurant_1305","Pune","Cloud Kitchen",36,25,"30.50"
"Restaurant_203","Mumbai","Casual Dining",31,30,"30.50"
"Restaurant_1067","Delhi","Fine Dine",37,24,"30.50"
"Restaurant_1008","Delhi","Qsr (Quick Service)",28,33,"30.50"
"Restaurant_1187","Delhi","Casual Dining",32,29,"30.50"
"Restaurant_67","Mumbai","Qsr (Quick Service)",33,28,"30.50"
"Restaurant_2402","Lucknow","Cafe",32,29,"30.50"
"Restaurant_1747","Chennai","Cafe",32,29,"30.50"
"Restaurant_2475","Lucknow","Cafe",34,27,"30.50"
"Restaurant_732","Bangalore","Cloud Kitchen",32,29,"30.50"
"Restaurant_182","Mumbai","Qsr (Quick Service)",32,29,"30.50"
"Restaurant_1579","Hyderabad","Food Truck",26,35,"30.50"
"Restaurant_2418","Lucknow","Food Truck",33,28,"30.50"
"Restaurant_2027","Kolkata","Qsr (Quick Service)",29,32,"30.50"
"Restaurant_783","Bangalore","Fine Dine",34,27,"30.50"
"Restaurant_1753","Chennai","Cloud Kitchen",29,32,"30.50"
"Restaurant_1788","Chennai","Cafe",31,30,"30.50"
"Restaurant_1999","Kolkata","Cloud Kitchen",25,36,"30.50"
"Restaurant_1742","Chennai","Cafe",33,28,"30.50"
"Restaurant_55","Mumbai","Qsr (Quick Service)",34,27,"30.50"
"Restaurant_506","Bangalore","Qsr (Quick Service)",33,28,"30.50"
"Restaurant_2007","Kolkata","Qsr (Quick Service)",26,35,"30.50"
"Restaurant_428","Mumbai","Casual Dining",32,29,"30.50"
"Restaurant_2444","Lucknow","Qsr (Quick Service)",32,29,"30.50"
"Restaurant_813","Bangalore","Cafe",33,28,"30.50"
"Restaurant_2250","Ahmedabad","Qsr (Quick Service)",32,29,"30.50"
"Restaurant_1406","Pune","Fine Dine",36,25,"30.50"
"Restaurant_2332","Jaipur","Food Truck",27,34,"30.50"
"Restaurant_2337","Jaipur","Cloud Kitchen",27,34,"30.50"
"Restaurant_1933","Chennai","Food Truck",28,33,"30.50"
"Restaurant_1248","Delhi","Casual Dining",28,33,"30.50"
"Restaurant_1638","Hyderabad","Fine Dine",27,34,"30.50"
"Restaurant_1904","Chennai","Cafe",29,32,"30.50"
"Restaurant_391","Mumbai","Cloud Kitchen",36,25,"30.50"
"Restaurant_1846","Chennai","Fine Dine",33,28,"30.50"
"Restaurant_1956","Kolkata","Food Truck",31,30,"30.50"
"Restaurant_2479","Lucknow","Cloud Kitchen",27,34,"30.50"
"Restaurant_195","Mumbai","Food Truck",26,34,"30.00"
"Restaurant_1615","Hyderabad","Qsr (Quick Service)",29,31,"30.00"
"Restaurant_1480","Pune","Casual Dining",30,30,"30.00"
"Restaurant_1472","Pune","Cloud Kitchen",35,25,"30.00"
"Restaurant_1885","Chennai","Casual Dining",34,26,"30.00"
"Restaurant_1319","Pune","Cloud Kitchen",33,27,"30.00"
"Restaurant_1911","Chennai","Qsr (Quick Service)",21,39,"30.00"
"Restaurant_1300","Pune","Qsr (Quick Service)",32,28,"30.00"
"Restaurant_1936","Chennai","Cloud Kitchen",30,30,"30.00"
"Restaurant_1234","Delhi","Casual Dining",35,25,"30.00"
"Restaurant_1209","Delhi","Cloud Kitchen",38,22,"30.00"
"Restaurant_1968","Kolkata","Qsr (Quick Service)",32,28,"30.00"
"Restaurant_1170","Delhi","Cloud Kitchen",32,28,"30.00"
"Restaurant_1168","Delhi","Fine Dine",25,35,"30.00"
"Restaurant_2025","Kolkata","Casual Dining",25,35,"30.00"
"Restaurant_905","Delhi","Casual Dining",27,33,"30.00"
"Restaurant_884","Delhi","Cloud Kitchen",35,25,"30.00"
"Restaurant_842","Bangalore","Qsr (Quick Service)",32,28,"30.00"
"Restaurant_2495","Lucknow","Fine Dine",27,33,"30.00"
"Restaurant_770","Bangalore","Fine Dine",32,28,"30.00"
"Restaurant_722","Bangalore","Food Truck",36,24,"30.00"
"Restaurant_2199","Ahmedabad","Cafe",29,31,"30.00"
"Restaurant_2247","Ahmedabad","Food Truck",32,28,"30.00"
"Restaurant_603","Bangalore","Food Truck",32,28,"30.00"
"Restaurant_457","Bangalore","Cafe",27,33,"30.00"
"Restaurant_456","Bangalore","Casual Dining",28,32,"30.00"
"Restaurant_400","Mumbai","Food Truck",31,29,"30.00"
"Restaurant_371","Mumbai","Fine Dine",28,32,"30.00"
"Restaurant_2349","Jaipur","Cloud Kitchen",26,34,"30.00"
"Restaurant_312","Mumbai","Food Truck",32,28,"30.00"
"Restaurant_278","Mumbai","Fine Dine",27,33,"30.00"
"Restaurant_179","Mumbai","Qsr (Quick Service)",31,29,"30.00"
"Restaurant_46","Mumbai","Fine Dine",31,29,"30.00"
"Restaurant_44","Mumbai","Food Truck",28,32,"30.00"
"Restaurant_1726","Hyderabad","Fine Dine",30,30,"30.00"
"Restaurant_1998","Kolkata","Qsr (Quick Service)",27,32,"29.50"
"Restaurant_2000","Kolkata","Food Truck",33,26,"29.50"
"Restaurant_1804","Chennai","Food Truck",26,33,"29.50"
"Restaurant_1117","Delhi","Cafe",32,27,"29.50"
"Restaurant_819","Bangalore","Cloud Kitchen",33,26,"29.50"
"Restaurant_1792","Chennai","Food Truck",25,34,"29.50"
"Restaurant_1610","Hyderabad","Qsr (Quick Service)",29,30,"29.50"
"Restaurant_2320","Jaipur","Qsr (Quick Service)",27,32,"29.50"
"Restaurant_420","Mumbai","Fine Dine",34,25,"29.50"
"Restaurant_1920","Chennai","Qsr (Quick Service)",25,34,"29.50"
