"restaurant_name","city","restaurant_type","swiggy_rating","zomato_rating","rating_gap","better_rated"
"Restaurant_280","Mumbai","Fine Dine","4.3","3.4","0.9","Swiggy higher"
"Restaurant_1066","Delhi","Food Truck","3.5","4.4","0.9","Zomato higher"
"Restaurant_425","Mumbai","Qsr (Quick Service)","3.4","4.3","0.9","Zomato higher"
"Restaurant_1263","Pune","Fine Dine","3.7","4.6","0.9","Zomato higher"
"Restaurant_618","Bangalore","Food Truck","4.5","3.6","0.9","Swiggy higher"
"Restaurant_2382","Jaipur","Food Truck","3.7","4.6","0.9","Zomato higher"
"Restaurant_160","Mumbai","Qsr (Quick Service)","4.7","3.8","0.9","Swiggy higher"
"Restaurant_2467","Lucknow","Cloud Kitchen","3.5","4.4","0.9","Zomato higher"
"Restaurant_849","Bangalore","Cloud Kitchen","3.6","4.5","0.9","Zomato higher"
"Restaurant_2376","Jaipur","Cafe","4.1","5.0","0.9","Zomato higher"
"Restaurant_452","Bangalore","Cloud Kitchen","3.3","4.2","0.9","Zomato higher"
"Restaurant_2244","Ahmedabad","Food Truck","4.7","3.8","0.9","Swiggy higher"
"Restaurant_889","Delhi","Cafe","3.5","4.3","0.8","Zomato higher"
"Restaurant_883","Delhi","Cafe","4.0","4.8","0.8","Zomato higher"
"Restaurant_2304","Jaipur","Cafe","4.6","3.8","0.8","Swiggy higher"
"Restaurant_2","Mumbai","Casual Dining","4.2","3.4","0.8","Swiggy higher"
"Restaurant_875","Delhi","Casual Dining","3.5","2.7","0.8","Swiggy higher"
"Restaurant_2434","Lucknow","Cloud Kitchen","4.5","3.7","0.8","Swiggy higher"
"Restaurant_2367","Jaipur","Cafe","4.7","3.9","0.8","Swiggy higher"
"Restaurant_1011","Delhi","Casual Dining","4.2","3.4","0.8","Swiggy higher"
"Restaurant_202","Mumbai","Qsr (Quick Service)","3.7","4.5","0.8","Zomato higher"
"Restaurant_867","Bangalore","Cloud Kitchen","4.4","3.6","0.8","Swiggy higher"
"Restaurant_1559","Hyderabad","Cloud Kitchen","4.0","3.2","0.8","Swiggy higher"
"Restaurant_2361","Jaipur","Cafe","4.5","3.7","0.8","Swiggy higher"
"Restaurant_2266","Ahmedabad","Cloud Kitchen","4.6","3.8","0.8","Swiggy higher"
"Restaurant_209","Mumbai","Food Truck","3.3","4.1","0.8","Zomato higher"
"Restaurant_210","Mumbai","Fine Dine","3.8","4.6","0.8","Zomato higher"
"Restaurant_211","Mumbai","Qsr (Quick Service)","4.1","3.3","0.8","Swiggy higher"
"Restaurant_215","Mumbai","Qsr (Quick Service)","3.0","3.8","0.8","Zomato higher"
"Restaurant_1745","Chennai","Cafe","4.0","3.2","0.8","Swiggy higher"
"Restaurant_155","Mumbai","Casual Dining","4.3","3.5","0.8","Swiggy higher"
"Restaurant_1309","Pune","Food Truck","3.5","4.3","0.8","Zomato higher"
"Restaurant_1102","Delhi","Cafe","3.6","4.4","0.8","Zomato higher"
"Restaurant_2341","Jaipur","Cloud Kitchen","3.6","4.4","0.8","Zomato higher"
"Restaurant_226","Mumbai","Qsr (Quick Service)","3.2","4.0","0.8","Zomato higher"
"Restaurant_227","Mumbai","Cafe","3.5","4.3","0.8","Zomato higher"
"Restaurant_230","Mumbai","Food Truck","3.9","3.1","0.8","Swiggy higher"
"Restaurant_1104","Delhi","Cafe","3.8","4.6","0.8","Zomato higher"
"Restaurant_840","Bangalore","Cafe","3.3","4.1","0.8","Zomato higher"
"Restaurant_939","Delhi","Food Truck","4.7","3.9","0.8","Swiggy higher"
"Restaurant_1478","Pune","Qsr (Quick Service)","4.2","3.4","0.8","Swiggy higher"
"Restaurant_2380","Jaipur","Food Truck","4.3","3.5","0.8","Swiggy higher"
"Restaurant_1373","Pune","Qsr (Quick Service)","3.6","4.4","0.8","Zomato higher"
"Restaurant_246","Mumbai","Casual Dining","4.4","3.6","0.8","Swiggy higher"
"Restaurant_1470","Pune","Qsr (Quick Service)","4.8","4.0","0.8","Swiggy higher"
"Restaurant_2360","Jaipur","Cafe","3.1","3.9","0.8","Zomato higher"
"Restaurant_252","Mumbai","Cafe","4.3","3.5","0.8","Swiggy higher"
"Restaurant_1198","Delhi","Cafe","3.7","4.5","0.8","Zomato higher"
"Restaurant_2375","Jaipur","Qsr (Quick Service)","3.6","4.4","0.8","Zomato higher"
"Restaurant_620","Bangalore","Food Truck","4.0","4.8","0.8","Zomato higher"
"Restaurant_803","Bangalore","Cloud Kitchen","4.5","3.7","0.8","Swiggy higher"
"Restaurant_1752","Chennai","Cloud Kitchen","4.2","3.4","0.8","Swiggy higher"
"Restaurant_2206","Ahmedabad","Qsr (Quick Service)","4.9","4.1","0.8","Swiggy higher"
"Restaurant_2202","Ahmedabad","Qsr (Quick Service)","4.1","3.3","0.8","Swiggy higher"
"Restaurant_2194","Ahmedabad","Casual Dining","4.3","3.5","0.8","Swiggy higher"
"Restaurant_957","Delhi","Fine Dine","4.2","3.4","0.8","Swiggy higher"
"Restaurant_50","Mumbai","Fine Dine","3.7","4.5","0.8","Zomato higher"
"Restaurant_785","Bangalore","Cloud Kitchen","3.9","4.7","0.8","Zomato higher"
"Restaurant_274","Mumbai","Fine Dine","3.3","4.1","0.8","Zomato higher"
"Restaurant_1634","Hyderabad","Qsr (Quick Service)","4.4","3.6","0.8","Swiggy higher"
"Restaurant_1447","Pune","Fine Dine","4.4","3.6","0.8","Swiggy higher"
"Restaurant_1446","Pune","Cafe","3.5","4.3","0.8","Zomato higher"
"Restaurant_37","Mumbai","Qsr (Quick Service)","4.7","3.9","0.8","Swiggy higher"
"Restaurant_772","Bangalore","Fine Dine","4.0","4.8","0.8","Zomato higher"
"Restaurant_765","Bangalore","Cafe","4.3","3.5","0.8","Swiggy higher"
"Restaurant_763","Bangalore","Food Truck","4.3","3.5","0.8","Swiggy higher"
"Restaurant_2372","Jaipur","Cafe","3.7","4.5","0.8","Zomato higher"
"Restaurant_288","Mumbai","Qsr (Quick Service)","3.2","4.0","0.8","Zomato higher"
"Restaurant_471","Bangalore","Cloud Kitchen","3.7","2.9","0.8","Swiggy higher"
"Restaurant_2179","Ahmedabad","Fine Dine","3.2","4.0","0.8","Zomato higher"
"Restaurant_1036","Delhi","Cloud Kitchen","4.5","3.7","0.8","Swiggy higher"
"Restaurant_1760","Chennai","Cafe","4.3","3.5","0.8","Swiggy higher"
"Restaurant_112","Mumbai","Cafe","3.3","4.1","0.8","Zomato higher"
"Restaurant_1059","Delhi","Cloud Kitchen","4.6","3.8","0.8","Swiggy higher"
"Restaurant_986","Delhi","Qsr (Quick Service)","5.0","4.2","0.8","Swiggy higher"
"Restaurant_1170","Delhi","Cloud Kitchen","3.4","4.2","0.8","Zomato higher"
"Restaurant_1351","Pune","Cloud Kitchen","3.8","4.6","0.8","Zomato higher"
"Restaurant_314","Mumbai","Qsr (Quick Service)","4.8","4.0","0.8","Swiggy higher"
"Restaurant_1159","Delhi","Cloud Kitchen","3.9","4.7","0.8","Zomato higher"
"Restaurant_1261","Pune","Cafe","4.7","3.9","0.8","Swiggy higher"
"Restaurant_734","Bangalore","Food Truck","4.3","3.5","0.8","Swiggy higher"
"Restaurant_2379","Jaipur","Qsr (Quick Service)","4.6","3.8","0.8","Swiggy higher"
"Restaurant_1330","Pune","Casual Dining","3.6","4.4","0.8","Zomato higher"
"Restaurant_1386","Pune","Cafe","4.7","3.9","0.8","Swiggy higher"
"Restaurant_2006","Kolkata","Cafe","4.5","3.7","0.8","Swiggy higher"
"Restaurant_1690","Hyderabad","Fine Dine","3.4","4.2","0.8","Zomato higher"
"Restaurant_2457","Lucknow","Casual Dining","3.3","4.1","0.8","Zomato higher"
"Restaurant_726","Bangalore","Fine Dine","4.1","4.9","0.8","Zomato higher"
"Restaurant_2113","Kolkata","Cloud Kitchen","3.9","3.1","0.8","Swiggy higher"
"Restaurant_2106","Kolkata","Cafe","4.1","4.9","0.8","Zomato higher"
"Restaurant_547","Bangalore","Qsr (Quick Service)","4.5","3.7","0.8","Swiggy higher"
"Restaurant_2104","Kolkata","Fine Dine","3.4","4.2","0.8","Zomato higher"
"Restaurant_2100","Kolkata","Food Truck","5.0","4.2","0.8","Swiggy higher"
"Restaurant_440","Mumbai","Cafe","3.7","4.5","0.8","Zomato higher"
"Restaurant_2088","Kolkata","Casual Dining","3.7","4.5","0.8","Zomato higher"
"Restaurant_81","Mumbai","Cloud Kitchen","3.4","4.2","0.8","Zomato higher"
"Restaurant_352","Mumbai","Cloud Kitchen","3.5","4.3","0.8","Zomato higher"
"Restaurant_621","Bangalore","Qsr (Quick Service)","4.2","3.4","0.8","Swiggy higher"
"Restaurant_2084","Kolkata","Cloud Kitchen","4.0","3.2","0.8","Swiggy higher"
"Restaurant_1705","Hyderabad","Cloud Kitchen","4.3","3.5","0.8","Swiggy higher"
"Restaurant_1856","Chennai","Fine Dine","3.6","4.4","0.8","Zomato higher"
"Restaurant_360","Mumbai","Cloud Kitchen","4.3","3.5","0.8","Swiggy higher"
"Restaurant_54","Mumbai","Qsr (Quick Service)","4.0","4.8","0.8","Zomato higher"
"Restaurant_516","Bangalore","Fine Dine","4.6","3.8","0.8","Swiggy higher"
"Restaurant_2070","Kolkata","Cafe","4.5","3.7","0.8","Swiggy higher"
"Restaurant_465","Bangalore","Casual Dining","4.4","3.6","0.8","Swiggy higher"
"Restaurant_1124","Delhi","Fine Dine","4.2","3.4","0.8","Swiggy higher"
"Restaurant_1064","Delhi","Food Truck","3.6","2.8","0.8","Swiggy higher"
"Restaurant_2064","Kolkata","Casual Dining","5.0","4.2","0.8","Swiggy higher"
"Restaurant_702","Bangalore","Fine Dine","3.6","4.4","0.8","Zomato higher"
"Restaurant_2453","Lucknow","Food Truck","3.0","3.8","0.8","Zomato higher"
"Restaurant_1712","Hyderabad","Fine Dine","3.4","4.2","0.8","Zomato higher"
"Restaurant_2452","Lucknow","Food Truck","3.2","4.0","0.8","Zomato higher"
"Restaurant_1397","Pune","Cloud Kitchen","4.3","3.5","0.8","Swiggy higher"
"Restaurant_580","Bangalore","Fine Dine","4.3","3.5","0.8","Swiggy higher"
"Restaurant_1284","Pune","Food Truck","4.0","3.2","0.8","Swiggy higher"
"Restaurant_388","Mumbai","Qsr (Quick Service)","4.5","3.7","0.8","Swiggy higher"
"Restaurant_389","Mumbai","Cafe","3.3","4.1","0.8","Zomato higher"
"Restaurant_2044","Kolkata","Cloud Kitchen","3.5","4.3","0.8","Zomato higher"
"Restaurant_684","Bangalore","Fine Dine","4.9","4.1","0.8","Swiggy higher"
"Restaurant_633","Bangalore","Casual Dining","3.5","4.3","0.8","Zomato higher"
"Restaurant_500","Bangalore","Qsr (Quick Service)","4.6","3.8","0.8","Swiggy higher"
"Restaurant_2037","Kolkata","Fine Dine","4.5","3.7","0.8","Swiggy higher"
"Restaurant_46","Mumbai","Fine Dine","3.2","4.0","0.8","Zomato higher"
"Restaurant_1736","Hyderabad","Cafe","3.1","3.9","0.8","Zomato higher"
"Restaurant_593","Bangalore","Cafe","4.4","3.6","0.8","Swiggy higher"
"Restaurant_48","Mumbai","Casual Dining","4.4","3.6","0.8","Swiggy higher"
"Restaurant_58","Mumbai","Qsr (Quick Service)","3.9","3.1","0.8","Swiggy higher"
"Restaurant_488","Bangalore","Cafe","3.6","4.4","0.8","Zomato higher"
"Restaurant_673","Bangalore","Cafe","3.2","4.0","0.8","Zomato higher"
"Restaurant_2468","Lucknow","Fine Dine","4.3","3.5","0.8","Swiggy higher"
"Restaurant_2327","Jaipur","Casual Dining","4.2","3.4","0.8","Swiggy higher"
"Restaurant_911","Delhi","Cafe","5.0","4.2","0.8","Swiggy higher"
"Restaurant_903","Delhi","Casual Dining","3.6","4.4","0.8","Zomato higher"
"Restaurant_1524","Hyderabad","Cloud Kitchen","4.6","3.8","0.8","Swiggy higher"
"Restaurant_2319","Jaipur","Cafe","3.9","3.1","0.8","Swiggy higher"
"Restaurant_1528","Hyderabad","Fine Dine","3.7","4.5","0.8","Zomato higher"
"Restaurant_104","Mumbai","Fine Dine","3.8","4.6","0.8","Zomato higher"
"Restaurant_1531","Hyderabad","Casual Dining","4.2","3.4","0.8","Swiggy higher"
"Restaurant_62","Mumbai","Food Truck","4.5","3.8","0.7","Swiggy higher"
"Restaurant_1346","Pune","Food Truck","4.0","3.3","0.7","Swiggy higher"
"Restaurant_1335","Pune","Casual Dining","4.6","3.9","0.7","Swiggy higher"
"Restaurant_1085","Delhi","Cafe","3.4","4.1","0.7","Zomato higher"
"Restaurant_1327","Pune","Casual Dining","4.5","3.8","0.7","Swiggy higher"
"Restaurant_1089","Delhi","Casual Dining","3.6","4.3","0.7","Zomato higher"
"Restaurant_1101","Delhi","Cafe","4.5","3.8","0.7","Swiggy higher"
"Restaurant_137","Mumbai","Cloud Kitchen","3.6","4.3","0.7","Zomato higher"
"Restaurant_1129","Delhi","Cloud Kitchen","3.6","4.3","0.7","Zomato higher"
"Restaurant_1281","Pune","Cafe","3.9","4.6","0.7","Zomato higher"
"Restaurant_1270","Pune","Cloud Kitchen","3.6","4.3","0.7","Zomato higher"
"Restaurant_1147","Delhi","Qsr (Quick Service)","4.0","3.3","0.7","Swiggy higher"
"Restaurant_1265","Pune","Qsr (Quick Service)","4.4","3.7","0.7","Swiggy higher"
"Restaurant_1153","Delhi","Cloud Kitchen","4.2","3.5","0.7","Swiggy higher"
"Restaurant_1161","Delhi","Fine Dine","3.6","2.9","0.7","Swiggy higher"
"Restaurant_1162","Delhi","Cafe","4.0","3.3","0.7","Swiggy higher"
"Restaurant_1258","Pune","Cafe","3.7","4.4","0.7","Zomato higher"
"Restaurant_1166","Delhi","Cafe","3.8","4.5","0.7","Zomato higher"
"Restaurant_1254","Pune","Cloud Kitchen","4.2","3.5","0.7","Swiggy higher"
"Restaurant_2350","Jaipur","Cloud Kitchen","3.6","4.3","0.7","Zomato higher"
"Restaurant_144","Mumbai","Fine Dine","3.6","4.3","0.7","Zomato higher"
"Restaurant_1199","Delhi","Food Truck","4.2","4.9","0.7","Zomato higher"
"Restaurant_1201","Delhi","Casual Dining","4.4","3.7","0.7","Swiggy higher"
"Restaurant_1206","Delhi","Cloud Kitchen","4.3","3.6","0.7","Swiggy higher"
"Restaurant_1208","Delhi","Qsr (Quick Service)","3.5","4.2","0.7","Zomato higher"
"Restaurant_165","Mumbai","Food Truck","3.4","4.1","0.7","Zomato higher"
"Restaurant_169","Mumbai","Cloud Kitchen","3.7","4.4","0.7","Zomato higher"
"Restaurant_170","Mumbai","Cloud Kitchen","3.9","4.6","0.7","Zomato higher"
"Restaurant_175","Mumbai","Cloud Kitchen","3.9","3.2","0.7","Swiggy higher"
"Restaurant_204","Mumbai","Casual Dining","3.8","3.1","0.7","Swiggy higher"
"Restaurant_2246","Ahmedabad","Casual Dining","3.7","4.4","0.7","Zomato higher"
"Restaurant_2238","Ahmedabad","Casual Dining","4.7","4.0","0.7","Swiggy higher"
"Restaurant_2479","Lucknow","Cloud Kitchen","3.9","3.2","0.7","Swiggy higher"
"Restaurant_228","Mumbai","Qsr (Quick Service)","3.7","4.4","0.7","Zomato higher"
"Restaurant_2231","Ahmedabad","Fine Dine","4.4","3.7","0.7","Swiggy higher"
"Restaurant_2229","Ahmedabad","Casual Dining","4.1","3.4","0.7","Swiggy higher"
"Restaurant_244","Mumbai","Casual Dining","3.9","4.6","0.7","Zomato higher"
"Restaurant_2220","Ahmedabad","Cafe","3.7","4.4","0.7","Zomato higher"
"Restaurant_2219","Ahmedabad","Fine Dine","3.5","4.2","0.7","Zomato higher"
"Restaurant_267","Mumbai","Qsr (Quick Service)","3.8","3.1","0.7","Swiggy higher"
"Restaurant_271","Mumbai","Food Truck","4.0","4.7","0.7","Zomato higher"
"Restaurant_287","Mumbai","Fine Dine","3.7","4.4","0.7","Zomato higher"
"Restaurant_2182","Ahmedabad","Food Truck","3.2","3.9","0.7","Zomato higher"
"Restaurant_2171","Ahmedabad","Qsr (Quick Service)","4.4","3.7","0.7","Swiggy higher"
"Restaurant_305","Mumbai","Cafe","3.3","4.0","0.7","Zomato higher"
"Restaurant_308","Mumbai","Cloud Kitchen","4.0","3.3","0.7","Swiggy higher"
"Restaurant_2153","Ahmedabad","Qsr (Quick Service)","4.2","3.5","0.7","Swiggy higher"
"Restaurant_2138","Ahmedabad","Casual Dining","4.2","4.9","0.7","Zomato higher"
"Restaurant_2137","Ahmedabad","Casual Dining","4.4","3.7","0.7","Swiggy higher"
"Restaurant_2132","Ahmedabad","Fine Dine","3.8","4.5","0.7","Zomato higher"
"Restaurant_333","Mumbai","Qsr (Quick Service)","4.0","4.7","0.7","Zomato higher"
"Restaurant_2108","Kolkata","Qsr (Quick Service)","3.3","4.0","0.7","Zomato higher"
"Restaurant_353","Mumbai","Food Truck","3.4","4.1","0.7","Zomato higher"
"Restaurant_2069","Kolkata","Cloud Kitchen","3.6","4.3","0.7","Zomato higher"
"Restaurant_368","Mumbai","Casual Dining","4.2","3.5","0.7","Swiggy higher"
"Restaurant_2068","Kolkata","Cafe","4.5","3.8","0.7","Swiggy higher"
"Restaurant_2059","Kolkata","Cafe","4.0","3.3","0.7","Swiggy higher"
"Restaurant_2055","Kolkata","Qsr (Quick Service)","4.5","3.8","0.7","Swiggy higher"
"Restaurant_2498","Lucknow","Food Truck","3.1","3.8","0.7","Zomato higher"
"Restaurant_392","Mumbai","Qsr (Quick Service)","4.6","3.9","0.7","Swiggy higher"
"Restaurant_395","Mumbai","Cloud Kitchen","3.6","4.3","0.7","Zomato higher"
"Restaurant_405","Mumbai","Fine Dine","4.5","3.8","0.7","Swiggy higher"
"Restaurant_409","Mumbai","Casual Dining","3.6","4.3","0.7","Zomato higher"
"Restaurant_2029","Kolkata","Casual Dining","4.0","3.3","0.7","Swiggy higher"
"Restaurant_2021","Kolkata","Cafe","3.9","4.6","0.7","Zomato higher"
"Restaurant_436","Mumbai","Cafe","4.3","3.6","0.7","Swiggy higher"
"Restaurant_438","Mumbai","Qsr (Quick Service)","4.7","4.0","0.7","Swiggy higher"
"Restaurant_2002","Kolkata","Qsr (Quick Service)","4.1","3.4","0.7","Swiggy higher"
"Restaurant_444","Mumbai","Fine Dine","4.0","4.7","0.7","Zomato higher"
"Restaurant_1991","Kolkata","Cloud Kitchen","3.4","4.1","0.7","Zomato higher"
"Restaurant_453","Bangalore","Cafe","3.1","3.8","0.7","Zomato higher"
"Restaurant_1988","Kolkata","Fine Dine","4.7","4.0","0.7","Swiggy higher"
"Restaurant_53","Mumbai","Food Truck","3.5","4.2","0.7","Zomato higher"
"Restaurant_468","Bangalore","Qsr (Quick Service)","4.0","3.3","0.7","Swiggy higher"
"Restaurant_1972","Kolkata","Qsr (Quick Service)","3.7","4.4","0.7","Zomato higher"
"Restaurant_474","Bangalore","Food Truck","4.9","4.2","0.7","Swiggy higher"
"Restaurant_491","Bangalore","Qsr (Quick Service)","4.7","4.0","0.7","Swiggy higher"
"Restaurant_60","Mumbai","Cafe","4.7","4.0","0.7","Swiggy higher"
"Restaurant_512","Bangalore","Cloud Kitchen","3.8","4.5","0.7","Zomato higher"
"Restaurant_1932","Chennai","Food Truck","3.6","4.3","0.7","Zomato higher"
"Restaurant_1931","Chennai","Casual Dining","3.4","4.1","0.7","Zomato higher"
"Restaurant_1923","Chennai","Cloud Kitchen","4.7","4.0","0.7","Swiggy higher"
"Restaurant_523","Bangalore","Cloud Kitchen","4.3","3.6","0.7","Swiggy higher"
"Restaurant_1865","Chennai","Fine Dine","4.0","3.3","0.7","Swiggy higher"
"Restaurant_1858","Chennai","Fine Dine","4.0","3.3","0.7","Swiggy higher"
"Restaurant_575","Bangalore","Food Truck","3.7","4.4","0.7","Zomato higher"
"Restaurant_583","Bangalore","Qsr (Quick Service)","3.6","4.3","0.7","Zomato higher"
"Restaurant_1840","Chennai","Casual Dining","4.4","3.7","0.7","Swiggy higher"
"Restaurant_1838","Chennai","Casual Dining","4.0","4.7","0.7","Zomato higher"
"Restaurant_606","Bangalore","Cafe","4.3","3.6","0.7","Swiggy higher"
"Restaurant_609","Bangalore","Cloud Kitchen","4.6","3.9","0.7","Swiggy higher"
"Restaurant_611","Bangalore","Casual Dining","4.3","3.6","0.7","Swiggy higher"
"Restaurant_1802","Chennai","Qsr (Quick Service)","3.2","3.9","0.7","Zomato higher"
"Restaurant_617","Bangalore","Cloud Kitchen","3.9","3.2","0.7","Swiggy higher"
"Restaurant_1766","Chennai","Cloud Kitchen","4.5","3.8","0.7","Swiggy higher"
"Restaurant_2440","Lucknow","Food Truck","4.4","3.7","0.7","Swiggy higher"
"Restaurant_1762","Chennai","Cloud Kitchen","3.9","3.2","0.7","Swiggy higher"
"Restaurant_656","Bangalore","Casual Dining","4.5","3.8","0.7","Swiggy higher"
"Restaurant_660","Bangalore","Cloud Kitchen","3.0","3.7","0.7","Zomato higher"
"Restaurant_671","Bangalore","Cafe","4.0","3.3","0.7","Swiggy higher"
"Restaurant_2433","Lucknow","Cafe","4.6","3.9","0.7","Swiggy higher"
"Restaurant_677","Bangalore","Fine Dine","4.5","3.8","0.7","Swiggy higher"
"Restaurant_679","Bangalore","Cafe","3.3","4.0","0.7","Zomato higher"
"Restaurant_1727","Hyderabad","Casual Dining","4.3","3.6","0.7","Swiggy higher"
"Restaurant_9","Mumbai","Casual Dining","3.9","4.6","0.7","Zomato higher"
"Restaurant_714","Bangalore","Cloud Kitchen","3.5","4.2","0.7","Zomato higher"
"Restaurant_1657","Hyderabad","Qsr (Quick Service)","4.7","4.0","0.7","Swiggy higher"
"Restaurant_1649","Hyderabad","Qsr (Quick Service)","4.1","4.8","0.7","Zomato higher"
"Restaurant_768","Bangalore","Food Truck","4.2","4.9","0.7","Zomato higher"
"Restaurant_1645","Hyderabad","Cafe","3.9","4.6","0.7","Zomato higher"
"Restaurant_774","Bangalore","Cafe","4.1","4.8","0.7","Zomato higher"
"Restaurant_1644","Hyderabad","Qsr (Quick Service)","3.5","4.2","0.7","Zomato higher"
"Restaurant_792","Bangalore","Cafe","3.8","4.5","0.7","Zomato higher"
"Restaurant_1620","Hyderabad","Qsr (Quick Service)","4.0","4.7","0.7","Zomato higher"
"Restaurant_816","Bangalore","Qsr (Quick Service)","3.2","3.9","0.7","Zomato higher"
"Restaurant_822","Bangalore","Cloud Kitchen","3.7","3.0","0.7","Swiggy higher"
"Restaurant_2387","Jaipur","Qsr (Quick Service)","4.5","3.8","0.7","Swiggy higher"
"Restaurant_1573","Hyderabad","Fine Dine","3.6","4.3","0.7","Zomato higher"
"Restaurant_1570","Hyderabad","Cloud Kitchen","3.9","4.6","0.7","Zomato higher"
"Restaurant_2386","Jaipur","Cloud Kitchen","3.6","4.3","0.7","Zomato higher"
"Restaurant_1556","Hyderabad","Casual Dining","3.8","4.5","0.7","Zomato higher"
"Restaurant_866","Bangalore","Food Truck","3.8","4.5","0.7","Zomato higher"
"Restaurant_1555","Hyderabad","Food Truck","3.8","3.1","0.7","Swiggy higher"
"Restaurant_12","Mumbai","Food Truck","4.7","4.0","0.7","Swiggy higher"
"Restaurant_1535","Hyderabad","Food Truck","3.9","4.6","0.7","Zomato higher"
"Restaurant_887","Delhi","Cafe","3.5","4.2","0.7","Zomato higher"
"Restaurant_890","Delhi","Casual Dining","4.3","3.6","0.7","Swiggy higher"
"Restaurant_898","Delhi","Cloud Kitchen","3.6","4.3","0.7","Zomato higher"
"Restaurant_900","Delhi","Casual Dining","3.7","4.4","0.7","Zomato higher"
"Restaurant_1515","Hyderabad","Cloud Kitchen","4.0","3.3","0.7","Swiggy higher"
"Restaurant_1507","Hyderabad","Casual Dining","3.8","4.5","0.7","Zomato higher"
"Restaurant_929","Delhi","Food Truck","4.2","3.5","0.7","Swiggy higher"
"Restaurant_941","Delhi","Food Truck","4.8","4.1","0.7","Swiggy higher"
"Restaurant_1476","Pune","Cloud Kitchen","4.0","4.7","0.7","Zomato higher"
"Restaurant_1445","Pune","Cafe","4.2","3.5","0.7","Swiggy higher"
"Restaurant_966","Delhi","Cloud Kitchen","3.3","4.0","0.7","Zomato higher"
